"No.","Time","Source","Destination","Protocol","Length","Info","cluster","illuminance","colory"
"13460","10674.995456","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 34","Electrical Measurement","",""
"13461","10674.997472","","","IEEE 802.15.4","65","Ack","","",""
"13462","10675.022439","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13463","10675.024254","","","IEEE 802.15.4","65","Ack","","",""
"13464","10675.044669","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 35","Electrical Measurement","",""
"13465","10675.046631","","","IEEE 802.15.4","65","Ack","","",""
"13466","10675.056860","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 35","Electrical Measurement","",""
"13467","10675.058874","","","IEEE 802.15.4","65","Ack","","",""
"13468","10675.083199","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13469","10675.085003","","","IEEE 802.15.4","65","Ack","","",""
"13470","10675.106316","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 36","Electrical Measurement","",""
"13471","10675.108278","","","IEEE 802.15.4","65","Ack","","",""
"13472","10675.119046","0x4bab","0x0000","ZigBee HA","114","ZCL: Read Attributes Response, Seq: 36","Electrical Measurement","",""
"13473","10675.121158","","","IEEE 802.15.4","65","Ack","","",""
"13474","10675.144576","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13475","10675.146383","","","IEEE 802.15.4","65","Ack","","",""
"13476","10675.155648","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"13477","10675.181453","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 37","Electrical Measurement","",""
"13478","10675.183416","","","IEEE 802.15.4","65","Ack","","",""
"13479","10675.194204","0x4bab","0x0000","ZigBee","115","Route Record, Dst: 0x0000","","",""
"13480","10675.196348","","","IEEE 802.15.4","65","Ack","","",""
"13481","10675.197322","0x4bab","0x0000","ZigBee HA","114","ZCL: Read Attributes Response, Seq: 37","Electrical Measurement","",""
"13482","10675.199436","","","IEEE 802.15.4","65","Ack","","",""
"13483","10675.200387","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"13484","10675.242225","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13485","10675.244033","","","IEEE 802.15.4","65","Ack","","",""
"13486","10675.268417","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 38","Electrical Measurement","",""
"13487","10675.270394","","","IEEE 802.15.4","65","Ack","","",""
"13488","10675.281111","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 38","Electrical Measurement","",""
"13489","10675.283126","","","IEEE 802.15.4","65","Ack","","",""
"13490","10675.307134","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13491","10675.308937","","","IEEE 802.15.4","65","Ack","","",""
"13492","10675.330269","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 39","Electrical Measurement","",""
"13493","10675.332230","","","IEEE 802.15.4","65","Ack","","",""
"13494","10675.342182","0x4bab","0x0000","ZigBee HA","114","ZCL: Read Attributes Response, Seq: 39","Electrical Measurement","",""
"13495","10675.344292","","","IEEE 802.15.4","65","Ack","","",""
"13496","10675.367979","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13497","10675.369782","","","IEEE 802.15.4","65","Ack","","",""
"13498","10675.393104","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 40","Electrical Measurement","",""
"13499","10675.395075","","","IEEE 802.15.4","65","Ack","","",""
"13500","10675.404854","0x4bab","0x0000","ZigBee HA","114","ZCL: Read Attributes Response, Seq: 40","Electrical Measurement","",""
"13501","10675.406966","","","IEEE 802.15.4","65","Ack","","",""
"13502","10675.431933","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13503","10675.433739","","","IEEE 802.15.4","65","Ack","","",""
"13504","10675.453842","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"13505","10675.459474","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 41","Electrical Measurement","",""
"13506","10675.461447","","","IEEE 802.15.4","65","Ack","","",""
"13507","10675.471656","0x4bab","0x0000","ZigBee HA","114","ZCL: Read Attributes Response, Seq: 41","Electrical Measurement","",""
"13508","10675.473768","","","IEEE 802.15.4","65","Ack","","",""
"13509","10675.498734","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13510","10675.500536","","","IEEE 802.15.4","65","Ack","","",""
"13511","10675.520731","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 42","Electrical Measurement","",""
"13512","10675.522695","","","IEEE 802.15.4","65","Ack","","",""
"13513","10675.532182","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 42","Electrical Measurement","",""
"13514","10675.534198","","","IEEE 802.15.4","65","Ack","","",""
"13515","10675.558522","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13516","10675.560330","","","IEEE 802.15.4","65","Ack","","",""
"13517","10675.581042","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 43","Electrical Measurement","",""
"13518","10675.583012","","","IEEE 802.15.4","65","Ack","","",""
"13519","10675.592644","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 43","Electrical Measurement","",""
"13520","10675.594660","","","IEEE 802.15.4","65","Ack","","",""
"13521","10675.618666","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13522","10675.620469","","","IEEE 802.15.4","65","Ack","","",""
"13523","10675.641359","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 44","Electrical Measurement","",""
"13524","10675.643322","","","IEEE 802.15.4","65","Ack","","",""
"13525","10675.653388","0x4bab","0x0000","ZigBee HA","114","ZCL: Read Attributes Response, Seq: 44","Electrical Measurement","",""
"13526","10675.655500","","","IEEE 802.15.4","65","Ack","","",""
"13527","10675.679190","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13528","10675.681004","","","IEEE 802.15.4","65","Ack","","",""
"13529","10675.704839","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 45","Electrical Measurement","",""
"13530","10675.706803","","","IEEE 802.15.4","65","Ack","","",""
"13531","10675.708548","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"13532","10675.719483","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 45","Electrical Measurement","",""
"13533","10675.721498","","","IEEE 802.15.4","65","Ack","","",""
"13534","10675.745380","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13535","10675.747191","","","IEEE 802.15.4","65","Ack","","",""
"13536","10675.772512","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 46","Electrical Measurement","",""
"13537","10675.774473","","","IEEE 802.15.4","65","Ack","","",""
"13538","10675.784019","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 46","Electrical Measurement","",""
"13539","10675.786034","","","IEEE 802.15.4","65","Ack","","",""
"13540","10675.809717","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13541","10675.811518","","","IEEE 802.15.4","65","Ack","","",""
"13542","10675.824174","0x4bab","Broadcast","ZigBee","110","Link Status","","",""
"13543","10675.832672","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 47","Electrical Measurement","",""
"13544","10675.834635","","","IEEE 802.15.4","65","Ack","","",""
"13545","10675.844186","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 47","Electrical Measurement","",""
"13546","10675.846201","","","IEEE 802.15.4","65","Ack","","",""
"13547","10675.870525","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13548","10675.872336","","","IEEE 802.15.4","65","Ack","","",""
"13549","10675.893022","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 48","Electrical Measurement","",""
"13550","10675.894993","","","IEEE 802.15.4","65","Ack","","",""
"13551","10675.904720","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 48","Electrical Measurement","",""
"13552","10675.906735","","","IEEE 802.15.4","65","Ack","","",""
"13553","10675.930103","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13554","10675.931905","","","IEEE 802.15.4","65","Ack","","",""
"13555","10675.956313","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 49","Electrical Measurement","",""
"13556","10675.958280","","","IEEE 802.15.4","65","Ack","","",""
"13557","10675.962730","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"13558","10675.970508","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 49","Electrical Measurement","",""
"13559","10675.972523","","","IEEE 802.15.4","65","Ack","","",""
"13560","10676.000527","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13561","10676.002330","","","IEEE 802.15.4","65","Ack","","",""
"13562","10676.011893","","","IEEE 802.15.4","168","Reserved","","",""
"13563","10676.024145","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 50","Electrical Measurement","",""
"13564","10676.026117","","","IEEE 802.15.4","65","Ack","","",""
"13565","10676.035618","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 50","Electrical Measurement","",""
"13566","10676.037634","","","IEEE 802.15.4","65","Ack","","",""
"13567","10676.060999","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13568","10676.062802","","","IEEE 802.15.4","65","Ack","","",""
"13569","10676.084490","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 51","Electrical Measurement","",""
"13570","10676.086452","","","IEEE 802.15.4","65","Ack","","",""
"13571","10676.096134","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 51","Electrical Measurement","",""
"13572","10676.098149","","","IEEE 802.15.4","65","Ack","","",""
"13573","10676.121836","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13574","10676.123636","","","IEEE 802.15.4","65","Ack","","",""
"13575","10676.144698","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 52","Electrical Measurement","",""
"13576","10676.146662","","","IEEE 802.15.4","65","Ack","","",""
"13577","10676.156547","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 52","Electrical Measurement","",""
"13578","10676.158560","","","IEEE 802.15.4","65","Ack","","",""
"13579","10676.181605","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13580","10676.183408","","","IEEE 802.15.4","65","Ack","","",""
"13581","10676.206487","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 53","Electrical Measurement","",""
"13582","10676.208450","","","IEEE 802.15.4","65","Ack","","",""
"13583","10676.217513","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"13584","10676.220023","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 53","Electrical Measurement","",""
"13585","10676.222039","","","IEEE 802.15.4","65","Ack","","",""
"13586","10676.253455","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13587","10676.255269","","","IEEE 802.15.4","65","Ack","","",""
"13588","10676.278901","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 54","Electrical Measurement","",""
"13589","10676.280866","","","IEEE 802.15.4","65","Ack","","",""
"13590","10676.290845","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 54","Electrical Measurement","",""
"13591","10676.292861","","","IEEE 802.15.4","65","Ack","","",""
"13592","10676.317830","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13593","10676.319631","","","IEEE 802.15.4","65","Ack","","",""
"13594","10676.339498","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 55","Electrical Measurement","",""
"13595","10676.341458","","","IEEE 802.15.4","65","Ack","","",""
"13596","10676.351831","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 55","Electrical Measurement","",""
"13597","10676.353850","","","IEEE 802.15.4","65","Ack","","",""
"13598","10676.378173","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13599","10676.379980","","","IEEE 802.15.4","65","Ack","","",""
"13600","10676.401090","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 56","Electrical Measurement","",""
"13601","10676.403057","","","IEEE 802.15.4","65","Ack","","",""
"13602","10676.413758","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 56","Electrical Measurement","",""
"13603","10676.415774","","","IEEE 802.15.4","65","Ack","","",""
"13604","10676.439138","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13605","10676.440949","","","IEEE 802.15.4","65","Ack","","",""
"13606","10676.463825","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 57","Electrical Measurement","",""
"13607","10676.465788","","","IEEE 802.15.4","65","Ack","","",""
"13608","10676.470810","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"13609","10676.479222","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 57","Electrical Measurement","",""
"13610","10676.481238","","","IEEE 802.15.4","65","Ack","","",""
"13611","10676.508285","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13612","10676.510091","","","IEEE 802.15.4","65","Ack","","",""
"13613","10676.530933","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 58","Electrical Measurement","",""
"13614","10676.532897","","","IEEE 802.15.4","65","Ack","","",""
"13615","10676.543526","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 58","Electrical Measurement","",""
"13616","10676.545543","","","IEEE 802.15.4","65","Ack","","",""
"13617","10676.568964","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13618","10676.570763","","","IEEE 802.15.4","65","Ack","","",""
"13619","10676.591099","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"13620","10676.602000","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 59","Electrical Measurement","",""
"13621","10676.603964","","","IEEE 802.15.4","65","Ack","","",""
"13622","10676.614320","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 59","Electrical Measurement","",""
"13623","10676.616336","","","IEEE 802.15.4","65","Ack","","",""
"13624","10676.640658","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13625","10676.642461","","","IEEE 802.15.4","65","Ack","","",""
"13626","10676.662745","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 60","Electrical Measurement","",""
"13627","10676.664706","","","IEEE 802.15.4","65","Ack","","",""
"13628","10676.675458","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 60","Electrical Measurement","",""
"13629","10676.677473","","","IEEE 802.15.4","65","Ack","","",""
"13630","10676.700839","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13631","10676.702645","","","IEEE 802.15.4","65","Ack","","",""
"13632","10676.726160","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 61","Electrical Measurement","",""
"13633","10676.728127","","","IEEE 802.15.4","65","Ack","","",""
"13634","10676.738647","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 61","Electrical Measurement","",""
"13635","10676.740663","","","IEEE 802.15.4","65","Ack","","",""
"13636","10676.764670","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13637","10676.766482","","","IEEE 802.15.4","65","Ack","","",""
"13638","10676.788374","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 62","Electrical Measurement","",""
"13639","10676.790347","","","IEEE 802.15.4","65","Ack","","",""
"13640","10676.800547","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 62","Electrical Measurement","",""
"13641","10676.802565","","","IEEE 802.15.4","65","Ack","","",""
"13642","10676.826249","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13643","10676.828052","","","IEEE 802.15.4","65","Ack","","",""
"13644","10676.849166","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 63","Electrical Measurement","",""
"13645","10676.851136","","","IEEE 802.15.4","65","Ack","","",""
"13646","10676.861575","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 63","Electrical Measurement","",""
"13647","10676.863591","","","IEEE 802.15.4","65","Ack","","",""
"13648","10676.886632","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13649","10676.888437","","","IEEE 802.15.4","65","Ack","","",""
"13650","10676.909421","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 64","Electrical Measurement","",""
"13651","10676.911388","","","IEEE 802.15.4","65","Ack","","",""
"13652","10676.921840","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 64","Electrical Measurement","",""
"13653","10676.923856","","","IEEE 802.15.4","65","Ack","","",""
"13654","10676.947218","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13655","10676.949019","","","IEEE 802.15.4","65","Ack","","",""
"13656","10676.972603","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 65","Electrical Measurement","",""
"13657","10676.974565","","","IEEE 802.15.4","65","Ack","","",""
"13658","10676.984950","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 65","Electrical Measurement","",""
"13659","10676.986965","","","IEEE 802.15.4","65","Ack","","",""
"13660","10677.010966","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13661","10677.012778","","","IEEE 802.15.4","65","Ack","","",""
"13662","10677.034487","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 66","Electrical Measurement","",""
"13663","10677.036453","","","IEEE 802.15.4","65","Ack","","",""
"13664","10677.047197","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 66","Electrical Measurement","",""
"13665","10677.049212","","","IEEE 802.15.4","65","Ack","","",""
"13666","10677.071954","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13667","10677.073758","","","IEEE 802.15.4","65","Ack","","",""
"13668","10677.098265","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 67","Electrical Measurement","",""
"13669","10677.100228","","","IEEE 802.15.4","65","Ack","","",""
"13670","10677.111210","0x4bab","0x0000","ZigBee HA","114","ZCL: Read Attributes Response, Seq: 67","Electrical Measurement","",""
"13671","10677.113323","","","IEEE 802.15.4","65","Ack","","",""
"13672","10677.137008","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13673","10677.141230","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13674","10677.143033","","","IEEE 802.15.4","65","Ack","","",""
"13675","10677.160111","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 68","Electrical Measurement","",""
"13676","10677.162075","","","IEEE 802.15.4","65","Ack","","",""
"13677","10677.172682","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 68","Electrical Measurement","",""
"13678","10677.174698","","","IEEE 802.15.4","65","Ack","","",""
"13679","10677.197744","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13680","10677.199548","","","IEEE 802.15.4","65","Ack","","",""
"13681","10677.220564","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 69","Electrical Measurement","",""
"13682","10677.222528","","","IEEE 802.15.4","65","Ack","","",""
"13683","10677.232921","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 69","Electrical Measurement","",""
"13684","10677.234939","","","IEEE 802.15.4","65","Ack","","",""
"13685","10677.258304","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13686","10677.260115","","","IEEE 802.15.4","65","Ack","","",""
"13687","10677.284639","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 70","Electrical Measurement","",""
"13688","10677.286608","","","IEEE 802.15.4","65","Ack","","",""
"13689","10677.297285","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 70","Electrical Measurement","",""
"13690","10677.299300","","","IEEE 802.15.4","65","Ack","","",""
"13691","10677.322664","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13692","10677.324466","","","IEEE 802.15.4","65","Ack","","",""
"13693","10677.348665","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 71","Electrical Measurement","",""
"13694","10677.350630","","","IEEE 802.15.4","65","Ack","","",""
"13695","10677.360536","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 71","Electrical Measurement","",""
"13696","10677.362552","","","IEEE 802.15.4","65","Ack","","",""
"13697","10677.391165","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13698","10677.392976","","","IEEE 802.15.4","65","Ack","","",""
"13699","10677.410051","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 72","Electrical Measurement","",""
"13700","10677.412020","","","IEEE 802.15.4","65","Ack","","",""
"13701","10677.421573","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 72","Electrical Measurement","",""
"13702","10677.423589","","","IEEE 802.15.4","65","Ack","","",""
"13703","10677.448551","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13704","10677.450366","","","IEEE 802.15.4","65","Ack","","",""
"13705","10677.469680","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"13706","10677.473748","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 73","Electrical Measurement","",""
"13707","10677.475712","","","IEEE 802.15.4","65","Ack","","",""
"13708","10677.485139","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 73","Electrical Measurement","",""
"13709","10677.487153","","","IEEE 802.15.4","65","Ack","","",""
"13710","10677.510200","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13711","10677.512011","","","IEEE 802.15.4","65","Ack","","",""
"13712","10677.534389","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 74","Electrical Measurement","",""
"13713","10677.536356","","","IEEE 802.15.4","65","Ack","","",""
"13714","10677.546060","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 74","Electrical Measurement","",""
"13715","10677.548076","","","IEEE 802.15.4","65","Ack","","",""
"13716","10677.574126","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13717","10677.575929","","","IEEE 802.15.4","65","Ack","","",""
"13718","10677.595627","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 75","Electrical Measurement","",""
"13719","10677.597592","","","IEEE 802.15.4","65","Ack","","",""
"13720","10677.607626","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 75","Electrical Measurement","",""
"13721","10677.609642","","","IEEE 802.15.4","65","Ack","","",""
"13722","10677.633701","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13723","10677.635504","","","IEEE 802.15.4","65","Ack","","",""
"13724","10677.656917","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 76","Electrical Measurement","",""
"13725","10677.658880","","","IEEE 802.15.4","65","Ack","","",""
"13726","10677.668756","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 76","Electrical Measurement","",""
"13727","10677.670772","","","IEEE 802.15.4","65","Ack","","",""
"13728","10677.694457","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13729","10677.696264","","","IEEE 802.15.4","65","Ack","","",""
"13730","10677.717546","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 77","Electrical Measurement","",""
"13731","10677.719512","","","IEEE 802.15.4","65","Ack","","",""
"13732","10677.729244","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 77","Electrical Measurement","",""
"13733","10677.731260","","","IEEE 802.15.4","65","Ack","","",""
"13734","10677.754307","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13735","10677.756113","","","IEEE 802.15.4","65","Ack","","",""
"13736","10677.777194","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 78","Electrical Measurement","",""
"13737","10677.779158","","","IEEE 802.15.4","65","Ack","","",""
"13738","10677.789102","0x4bab","0x0000","ZigBee HA","111","ZCL: Read Attributes Response, Seq: 78","Electrical Measurement","",""
"13739","10677.791118","","","IEEE 802.15.4","65","Ack","","",""
"13740","10677.814482","0x0000","0x4bab","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Electrical Measurement","",""
"13741","10677.816284","","","IEEE 802.15.4","65","Ack","","",""
"13742","10677.837546","0x0000","0x4bab","ZigBee HA","110","ZCL: Read Attributes, Seq: 79","Electrical Measurement","",""
